question_id,dataset,census_hops,n_slots,eligible_census,in_v12_frozen,v12_hops,v12_hash_match,exposed,primary_candidate,exclusion_reason
5abc6d14554299700f9d78bf,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abc817c5542993a06baf8fd,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abc8620554299700f9d78e2,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abc8d00554299700f9d78fd,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abc8d75554299700f9d7900,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abce1fa5542993a06baf993,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abce7d755429959677d6b3a,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abce85755429959677d6b3e,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abce87e5542993a06baf9a5,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abcf17655429959677d6b5c,hotpotqa,-1,0,False,False,,,False,False,no_frozen_plan_snapshot
5abcf5ec55429959677d6b76,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abcf84d55429959677d6b86,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abcfa6f5542993a06baf9c7,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd01205542992ac4f3819b,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd0296554299114383a1d1,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd05e655429965836004f1,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd0b6b5542996e802b46b4,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd0d635542992ac4f381b8,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd0eae5542996e802b46d4,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd1529554299114383a1e3,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abd2eb255429933744ab750,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd4fe05542993062266c4e,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd56355542993062266c58,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abd578a5542993062266c5d,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abd583255429924427fcfb9,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd5a135542992ac4f3829f,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd6a7455429933744ab7c5,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd81ff5542993062266cb3,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd830455429924427fd033,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd848455429924427fd03a,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd8c295542992ac4f382ab,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abd920e55429924427fd05d,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abda2b755429933744ab80f,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abda6b255429965af743d9a,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abda6e955429965af743d9b,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abdb10f55429965af743dc9,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abdb5b455429965af743dfa,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abdb7ff5542993f32c2a011,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abdcaea55429965af743e4e,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abdd0f15542991f6610604d,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abdd30c5542991f66106052,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abde0655542991f6610608b,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abde7ba5542991f6610609e,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abdf12255429976d4830a2f,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abdf8c45542993f32c2a072,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abdff775542993f32c2a082,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abe024c5542991f661060a2,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abe03635542991f661060a5,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abe044d5542991f661060a7,hotpotqa,2,3,True,True,2,True,True,False,deep_hops_not_shallow
5abe36745542991f66106101,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abe369055429976d4830a8a,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abe3abb55429965af743ea1,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abe3dc65542993f32c2a0c4,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abe3f3455429976d4830aa8,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abe48675542991f66106119,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abe49765542991f6610611f,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abe4fd95542991f6610613d,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abe54585542991f66106148,hotpotqa,-1,0,False,False,,,False,False,no_frozen_plan_snapshot
5abe65e25542993f32c2a101,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abe689a55429976d4830b16,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abe76c255429965af743f15,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abe92de5542993f32c2a16b,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abe94fd55429965af743f37,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abeb7eb5542993fe9a41d1f,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abebbe65542997719eab59d,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abec9b25542997ec76fd366,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abecdf45542997719eab5d4,hotpotqa,-1,0,False,False,,,False,False,no_frozen_plan_snapshot
5abed2b45542990832d3a0d0,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abed4d55542990832d3a0e0,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abed9435542994516f45457,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abee41a5542993fe9a41d79,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abee70a5542994516f45476,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abefbc15542990832d3a117,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abf04ae5542993fe9a41dbf,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abf2e605542993fe9a41de4,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abf8e135542990832d3a14f,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abf92c45542993fe9a41e07,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abf931f5542990832d3a158,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abfa0285542990832d3a171,hotpotqa,-1,0,False,False,,,False,False,no_frozen_plan_snapshot
5abfa2255542993fe9a41e18,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abfa9745542997ec76fd426,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abfaa445542990832d3a18c,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abfab8d5542997ec76fd42d,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abfca465542993fe9a41e65,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5abfcdb55542993fe9a41e7b,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abfce075542994516f454f7,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abfdc185542994516f45513,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abfde655542997719eab6f2,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abfe1115542997d64295909,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abfe2a15542997d6429591c,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abff0645542994516f45539,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abffda6554299012d1db55b,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5abffdec554299012d1db55d,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac00f795542996f0d89cb16,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac01bca5542992a796dec8d,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac027005542996f0d89cb3d,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac02880554299012d1db5c0,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac02edb554299294b218f41,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac033495542996f0d89cb59,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac038db554299294b218f57,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac04a265542997d642959f1,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac06191554299294b218fab,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac06e24554299294b218fd1,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac07327554299012d1db5f2,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac0784e554299294b218ff6,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac082535542992a796ded2f,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac09d265542992a796ded39,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac0aa955542997d64295a49,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac0b6b15542996f0d89cc1e,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac0d5cf554299294b219026,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac0dcf25542996f0d89cc2c,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac0e064554299012d1db64e,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac0e0c75542997d64295a6e,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac0e0e25542997d64295a6f,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac0f7df554299012d1db667,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac10832554299012d1db687,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac11139554299294b219083,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac120c55542992a796dedfc,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac1276c554299294b2190bc,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac131575542994d76dccdb6,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac13a3d5542996f0d89cc75,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac160605542994ab5c67d02,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac164da55429964131be1bf,hotpotqa,-1,0,False,False,,,False,False,no_frozen_plan_snapshot
5ac173295542994ab5c67d45,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac175635542994ab5c67d4b,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac176555542994d76dcce47,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac1795f5542994ab5c67d5f,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac195455542991316484b40,hotpotqa,2,3,True,True,2,True,False,False,deep_hops_not_shallow
5ac19bf55542994ab5c67d97,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac19ff35542991316484b61,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac1a04e5542991316484b63,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac1a4745542991316484b82,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac1a6bf5542991316484b8d,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac1b1345542994ab5c67dd0,hotpotqa,3,4,True,True,3,True,True,False,deep_hops_not_shallow
5ac1b8cd55429963665198fc,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac1bce45542994ab5c67def,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac1bff05542994ab5c67dfc,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac1c7605542994ab5c67e14,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac21ac05542991316484bee,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac23f5255429951e9e684d8,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac248fd55429951e9e68525,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac24ad7554299636651995a,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac259125542992f1f2b3867,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac259585542992f1f2b3868,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac25fa955429951e9e6858c,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2610f55429951e9e68593,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2616b5542996366519997,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2659b55429963665199a1,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac2680055429963665199a8,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2716f5542992f1f2b38cb,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac275e755429921a00aaf81,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac27d2555429963665199dc,hotpotqa,2,3,True,True,2,True,True,False,deep_hops_not_shallow
5ac283f7554299677310254a,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac290e85542992f1f2b3916,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac298805542990b17b15429,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac29aa655429967731025b2,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2a10e554299657fa28fec,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac2a277554299657fa28ff3,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac2a399554299218029dada,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2a41e55429967731025d0,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2a55b55429921a00ab018,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2ab9455429967731025f0,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2bbd0554299218029db09,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2c338554299657fa29039,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2c4fe554299218029db3b,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2c7ff554299657fa2904f,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2cb09554299657fa29066,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2cb125542996773102626,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2cb3e5542996773102627,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2db67554299657fa290a6,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2dc4b55429921a00ab083,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2dfac554299657fa290b3,hotpotqa,2,3,True,True,2,True,True,False,deep_hops_not_shallow
5ac2ea1a5542990b17b154a1,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2ed41554299218029db96,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2efd65542990b17b154c7,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac2f1d1554299218029dba4,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac31066554299741d48a19d,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac31129554299741d48a1a2,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac312ee5542995ef918c0ec,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac313145542995ef918c0ed,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac31456554299741d48a1b4,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac31602554299741d48a1bf,hotpotqa,2,3,True,True,2,True,True,False,deep_hops_not_shallow
5ac3165c5542995ef918c10a,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac31b0a554299741d48a1f0,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac324ad5542995ef918c127,hotpotqa,4,5,True,True,4,True,True,False,deep_hops_not_shallow
5ac32b565542995ef918c154,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac34994554299741d48a242,hotpotqa,-1,0,False,False,,,False,False,no_frozen_plan_snapshot
5ac34ed0554299741d48a248,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac35a7e554299741d48a257,hotpotqa,2,3,True,True,2,False,True,False,deep_hops_not_shallow
5ac371aa5542995ef918c191,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac372195542995ef918c194,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac37dd6554299218029dbdb,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac38ce255429939154137c2,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3908e554299741d48a297,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac39844554299741d48a2ac,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac39d22554299391541381f,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3a2f35542993915413856,hotpotqa,-1,0,False,False,,,False,False,no_frozen_plan_snapshot
5ac3a4ab5542993915413870,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3a76e554299741d48a2be,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3a7ce554299391541388f,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3ad7f5542995ef918c1de,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3ae475542995ef918c1e5,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3ae885542995ef918c1e7,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3b8b8554299741d48a301,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3ba0455429939154138f2,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3bd0c554299204fd21e21,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3c08a5542995ef918c217,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3c1805542995ef918c21f,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac3ce74554299204fd21e71,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3d10b5542993915413952,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3d21e554299204fd21e8b,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3d4b6554299204fd21e93,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3d68f554299076e296ca6,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3d7f8554299076e296cb0,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3d90b5542995c82c4ac4b,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3def75542997ea680c95f,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac3e01d5542997ea680c969,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3e0ab554299204fd21eae,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3e68b5542997ea680c98b,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3e80b554299076e296ccd,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac3f1c9554299204fd21ed4,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac403c45542997ea680c9b5,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac413ca5542997ea680c9e9,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac439005542995c82c4acf9,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac4392e5542997ea680ca32,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac448185542995c82c4ad1b,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac44b47554299194317396c,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac458f8554299204fd21f2a,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac497025542997ea680ca8d,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac49a1c5542996feb3fe905,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac4a7615542996feb3fe92a,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac4c0fc5542997ea680cab1,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac4db1d554299076e296e1a,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac4deff554299076e296e26,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac4e9ab5542996feb3fe974,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac4ecea55429919431739fd,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac4edf155429924173fb4e3,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac4f9db55429924173fb532,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac50bca55429924173fb57f,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac50c0355429924173fb581,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac50dd05542994611c8b343,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac5101455429924173fb592,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac51c2255429924173fb5b4,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac524e55542994611c8b3d0,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac537975542996feb3fea3c,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac5391e5542994611c8b439,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac54c435542993e66e822d1,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac55e835542993e66e82375,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac55ea55542993e66e82377,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5ac561315542993e66e823a9,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5ac5630e5542993e66e823d5,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adbd70c55429947ff173843,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5adbdc8a55429944faac238e,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adbf3fa554299438c868ce0,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adbf84555429947ff17387c,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adbfb3f55429947ff17388a,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5adbfbd555429947ff173893,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc020e55429947ff1738b4,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc094a55429947ff1738c0,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc0c2b55429947ff1738db,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc0e0355429944faac2404,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5adc0e395542996e685252c1,hotpotqa,2,3,True,True,2,False,True,False,deep_hops_not_shallow
5adc1af75542994650320c75,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc294c5542996e685252cf,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5adc2ae5554299438c868d64,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc2f53554299438c868d6d,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc393f5542996e685252e7,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc3aff5542996e685252eb,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5adc459255429944faac24ad,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc46665542994650320cc8,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc53f75542996e6852530a,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc54085542994650320cce,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc597d55429947ff17392f,hotpotqa,1,2,False,False,,,False,False,no_frozen_plan_snapshot
5adc5b875542996e68525328,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc69ef554299438c868daf,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc6a3b55429947ff173953,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc6ca85542994650320ce1,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
5adc6f6255429947ff173961,hotpotqa,0,1,False,False,,,False,False,no_frozen_plan_snapshot
